Filename,Category,Description
batch1-0539.jpg,Clothing & Apparel,"seller: smith-elliott 021 parrish trace suite 648 west kevin, mt 71835 items no. description qty 1. lilly pulitzer lillywood california 1,00 8 shift dress 2. vintage 80s all that jazz blue 5,00 velvet dress small/medium by nwt modcloth blue floral 4,00 formal full length maxi dress 4. xhilaration womens l burgandy 2,00 boho embroidered festival mini dress new 5: caslon blue white sleeveless 1,00 belted ruffle rayon dress sz l 6. free people lace dress one 2,00 shoulder size l summary vat [%] 10% total 07/29/2020 um eacn eacn eacn eacn eacn eacn client: evans, andrade and williams 680 scott corners west sarahmouth, ga 85183 net price 76,00 10,00 65,00 14,95 4,99 12,00 net worth 444,89 $ 444,89 net worth vat [%] 76,00 50,00 260,00 29,90 4,99 24,00 vat 44,49 $ 44,49 10% 10% 10% 10% 10% 10% gross worth 83,60 55,00 286,00 32,89 5,49 26,40 gross worth 489,38 $ 489,38"
batch1-0540.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: collins ltd 4958 jordan port matthewchester, ne 08958 items no. description qty 1. lilly pulitzer xs spike the punch 2,00 cassie cotton dress with quarter sleeves summary vat [%] 10% total um each 03/18/2012 client: sanchez-bean 82418 michael garden apt. 873 new cynthia, sd 25266 net price net worth vat [%] 44,89 89,78 10% net worth vat 89,78 8,98 $ 89,78 $ 8,98 gross worth 98,76 gross worth 98,76 $ 98,76"
batch1-0541.jpg,"Home Furnishings, Clothing & Apparel","seller: harper, scott and lester 52046 reeves mission suite 028 east savannahborough, ny 66166 items no. description used t shirt blue vintage art from india marble dinning table top round hallway table 50 inches ultralight compact mini camping table folding beach picnic outdoor read table 24""x24"" black marble round top center table florals inlaid art christmas gift october mist - deer metal side table by rosemary millette summary total qty 2,00 1,00 3,00 1,00 5,00 vat [%] 10% 07/21/2018 um eacn eacn eacn eacn eacn client: lee, murphy and carrillo 32272 douglas stravenue debrabury, wy 54973 net price net worth vat [%] 60,00 120,00 10% 3 000,00 3 000,00 10% 30,12 90,36 10% 1 188,00 1 188,00 10% 89,95 449,75 10% net worth vat 4 848,11 484,81 $ 4 848,11 $ 484,81 gross worth 132,00 3 300,00 99,40 1 306,80 494,73 gross worth 5 332,92 $ 5 332,92"
batch1-0542.jpg,Technology,"seller: medina-thompson 3044 suzanne drive perezview, md 55158 items no. description qty 1. nec pc engine interface unit 3,00 ifu-30 cd rom console pi-tgoo1 tested japan 2. nintendo switch lite gray 5,00 console only - no accessories or charger [b5-2] 3: huge sony playstation 3 2,00 console lot w/ 30 games! system bundle ps3 4. xbox one x 1 tb console w/ 3,00 wireless controller 5: sony playstation 2 black home 3,00 console summary vat [%] 10% total 04/01/2015 um eacn eacn eacn eacn eacn client: ramirez inc 36893 donald isle west nicoleberg, mt 47651 net price net worth vat [%] 159,99 479,97 10% 135,00 675,00 10% 299,95 599,90 10% 200,00 600,00 10% 75,00 225,00 10% net worth vat 2 579,87 257,99 $ 2 579,87 $ 257,99 gross worth 527,97 742,50 659,89 660,00 247,50 gross worth 2 837,86 $ 2 837,86"
batch1-0543.jpg,Clothing & Apparel,"seller: client: noble inc nelson group 289 david ford suite 121 psc 0231, box 2774 victorfort, oh 73887 apo ap 22207 items no. description qty um net price net worth vat [%] gross worth ils nwt boohoo sabra emerald 3,00 each 4,99 14,97 10% 16,47 green floral ruffle dress sz 12 2. evening dress sexy cocktail us 5,00 each 11,89 59,45 10% 65,40 mini women party bandage long sleeve club bodycon 3. sandro dress 4,00 each 80,00 320,00 10% 352,00 summary vat [%] net worth vat gross worth 10% 394,42 39,44 433,86 total $ 394,42 $ 39,44 $ 433,86"
batch1-0544.jpg,Books & Media,"seller: vasquez-brennan uscgc mueller fpo ap 25559 items no. description qty um ils florida's list of protected plants 5,00 each in words and pictures 2. dead time a hank fallon 1,00 each western bh national geographic bird 2,00 each watcher s bible - a complete treasury summary vat [%] 10% total client: green-schmidt unit 0063 box 0061 dpo ap 02892 net price net worth vat [%] 5,50 4,49 4,89 net worth 41,77 $ 41,77 27,50 10% 4,49 10% 9,78 10% vat 4,18 $ 4,18 gross worth 30,25 4,94 10,76 gross worth 45,95 $ 45,95"
batch1-0545.jpg,"Office Supplies, Books & Media","seller: client: richardson group smith-glover psc 1762, box 0454 2062 black stream apo ap 09663 lake stevenborough, dc 62928 items no. description qty um net price net worth vat [%] gross worth ils the blooding by joseph 3,00 each 4,49 13,47 10% 14,82 wambaugh 2. beloved by toni morrison 5,00 each 4,49 22,45 10% 24,70 3. the trapper's bible: the most 1,00 each 13,49 13,49 10% 14,84 complete guide on trapping and hunting tips ever ( 4. the nature notes of an 5,00 each 26,67 133,35 10% 146,69 edwardian lady (country dia... by holden, edith paperback 5: steam yacht varuna, brand 3,00 each 8,45 25,35) 10% 27,89 new, free shipping in the us summary vat [%] net worth vat gross worth 10% 208,11 20,81 228,92 total $ 208,11 $ 20,81 $ 228,92"
batch1-0546.jpg,Books & Media,"seller: thomas group 13710 henry cliff jonesshire, nv 05926 items no. description qty 1. king james version (kjv), 3,00 rainbow study bible, black leather with index 2. the complete illustrated works 4,00 of lewis carroll by carroll, lewis hardback book 3: sing my way home: voices of 5,00 the new american roots 4. obama an intimate portrait by 3,00 pete souza p-f ebook v a haida: their art and culture 1,00 6. summer places 4,00 7. michelangelo and the popes 1,00 ceiling by ross king summary vat [%] 10% total 09/19/2011 um eacn eacn eacn eacn eacn eacn eacn client: ferguson and sons 082 medina lock suite 628 alvarezport, ms 21031 net price net worth vat [%] 52,99 158,97 10% 10,49 41,96 10% 5,61 28,05 10% 4,99 14,97 10% 4,89 4,89 10% 4,49 17,96 10% 4,49 4,49 10% net worth vat 271,29 27,13 $ 271,29 $ 27,13 gross worth 174,87 46,16 30,86 16,47 5,38 19,76 4,94 gross worth 298,42 $ 298,42"
batch1-0547.jpg,Technology,"seller: martinez, tran and anderson 88099 kelly estate apt. 710 johnsonland, fl 54799 items no. description qty um 1. sony playstation 3 ps3 5,00 each cech-2501a slim 150gb black console tested 2. nintendo switch 32gb neon 2,00 each red/neon blue console slightly used summary vat [%] 10% total client: goodwin-campbell uscgc lopez fpo aa 16521 net price net worth vat [%] 119,99 599,95 10% 270,00 540,00 10% net worth vat 1 139,95 113,99 $1 139,95 $ 113,99 gross worth 659,94 594,00 gross worth 1 253,94 $1 253,94"
batch1-0548.jpg,"Office Supplies, Home Furnishings","seller: hayden-young 5394 david motorway apt. 573 south amandaville, nv 46198 items no. description qty ils the great one: the complete 2,00 wayne gretzky collection 2. care & repair of furniture 1,00 3. the puzzle palace 4,00 4. pictures from a distant 5,00 country: seeing america through old paper money summary vat [%] 10% total 0 um each each each each 1/19/2016 client: guerrero group 53693 donna neck brownburgh, oh 92017 net price 4,89 4,25 4,49 13,84 net worth 101,19 $ 101,19 net worth vat [%] 9,78 10% 4,25 10% 17,96 10% 69,20 10% vat 10,12 $ 10,12 gross worth 10,76 4,68 19,76 76,12 gross worth 111,31 $ 111,31"
batch1-0549.jpg,"Office Supplies, Books & Media","seller: client: lopez-nguyen 9875 brandon ranch suite 429 new mathewside, wv 75243 items no. description qty um ils unleashed : the story of tool, 3,00 each paperback by mclver, joel, brand new, free shi... 2. the black (morpheus road) 3,00 each summary vat [%] 10% total bradford-graham unit 0091 box 7402 dpo ap 22006 net price 16,88 4,49 net worth 64,11 $ 64,11 036 net worth vat [%] 50,64 13,47 vat 6,41 $ 6,41 10% 10% gross worth 55,70 14,82 gross worth 70,52 $ 70,52"
batch1-0550.jpg,"Food & Dining, Home Furnishings","seller: wright-alvarez 8309 bernard village apt. 284 robinsonshire, vt 35375 items no. description qty ils yilong 4'x6' yellow handmade 1,00 carpet dining room hand knotted silk rugs 083b 2. cartoon rabbit printed round 3,00 carpet area rug children play tent floor mat rug oo beige color hand knotted 2'x4' 4,00 afghan kilim rug carpet traditional ghazni floral 4. chef pattern kitchen floor rugs 2,00 carpet blanket area mats home supply 40x60cm dy yilong 6'x9' handmade silk 2,00 area rug chinese art deco classic indoor carpet 6. home christmas santa claus 2,00 anti-slip room floor mat decor carpet rug xmas decor de new design rectangular hand 2,00 woven chindi rag rug floor handmade carpet aztec mat summary vat [%] 10% total 04/05/2013 um eacn eacn eacn eacn eacn eacn eacn client: harper-flynn 753 acevedo crossroad suite 727 west marcus, ny 87119 net price net worth vat [%] 3 600,00 3 600,00 10% 177,08 531,24 10% 170,00 680,00 10% 15,96 31,92 10% 12 000,00 24 000,00 10% 13,09 26,18 10% 29,99 59,98 10% net worth vat 28 929,32 2 892,93 $ 28 929,32 $ 2 892,93 gross worth 3 960,00 584,36 748,00 35,11 26 400,00 28,80 65,98 gross worth 31 822,25 $ 31 822,25"
batch1-0551.jpg,Technology,"seller: wilson plc 6733 edwin forges apt. 764 west alexisbury, sd 12449 items no. description qty ils microsoft xbox series x console 2,00 pre-order - confirmed summary vat [%] 10% total um each 03/03/2013 client: combs group 7579 lopez fields davisstad, md 62868 net price net worth vat [%] 849,99 1 699,98 10% net worth vat 1 699,98 170,00 $ 1 699,98 $ 170,00 gross worth 1 869,98 gross worth 1 869,98 $ 1 869,98"
batch1-0552.jpg,"Office Supplies, Technology","seller: kirk-green 7858 christopher pass wellsside, ky 32616 items no. description qty 1. dell desktop computer 3020 2,00 micro tiny pc intel i3 4gb 120gb ssd windows 10 wifi 2. hp elite 8100 desktop 4,00 computer package - intel core i5 3.2-ghz, 8gb ram, 500gb h 3: dell desktop computer optiplex 5,00 790 tower pc core i5 8gb 500gb windows 10 pro 4. 10-core gaming computer 5,00 desktop pc tower hdmi 8gb ddr4 r7 graphic custom built 5: gaming pc desktop computer 5,00 hdmi rgb intel i7 rtx 2060, hdd+ssd, windows 10, wifi 6. computer desktop gaming i5 4,00 ram 16g summary vat [%] 10% total 02/23/2020 um eacl eac eac eac eac eac h client: hall-cole 18526 smith loop lake jeremiah, vt 31868 net price net worth vat [%] 134,95 269,90 10% 209,00 836,00 10% 149,95 749,75 10% 348,88 1 744,40 10% 903,80 4 519,00 10% 315,00 1 260,00 10% net worth vat 9 379,05 937,90 $ 9 379,05 $ 937,90 gross worth 296,89 919,60 824,73 1 918,84 4 970,90 1 386,00 gross worth 10 316,95 $ 10 316,95"
batch1-0553.jpg,Footwear & Athletic Wear,"seller: duncan and sons 78036 valentine mill apt. 512 sotohaven, ks 90021 items no. description qty ils ugg australia girl's classic 2,00 short red hearts boots 3 youth - new 2. joma youth boys gol 205 piso 4,00 multitaco soccer cleats 2.5 white blue yellow new 3: reebok boys furylite graphic 2,00 gray athletic shoes 6 medium (d) big kid bhfo 0924 4. dc kids turbo skate shoe (little 2,00 kid/big kid) color white/royal 5: puma pre-school scuderia 4,00 ferrari drift cat 5 ultra il shoes boys 12c 6. under armour kids' grade 3,00 school curry 3zer0 2 basketball shoes 7. nike air jordan 7 retro bg 1,00 ‘bordeaux' 2015 304774-034 gs youth size 4y summary vat [%] 10% total 10/15/2018 um eacn eacn eacn eacn eacn eacn eacn client: williams-rubio 4089 suarez knoll suite 590 roytown, ms 89591 net price net worth vat [%] 79,99 159,98 10% 19,99 79,96 10% 28,99 57,98 10% 55,00 110,00 10% 21,22 84,88 10% 44,99 134,97 10% 79,95 79,95 10% net worth vat 707,72 70,77 $ 707,72 $ 70,77 gross worth 175,98 87,96 63,78 121,00 93,37 148,47 87,95 gross worth 778,49 $ 778,49"
batch1-0554.jpg,"Food & Dining, Home Furnishings, Clothing & Apparel","seller: tran plc 601 sherry place suite 360 new jeremychester, ne 71777 items no. description qty ils 18""' white marble corner coffee 2,00 table top lapis floral inlay kitchen decors w282 2. 6'x3' oval marble white top 1,00 dining table marquetry collectible inlay decor e349 oo used t shirt blue 5,00 4. 27""x27"" black marble top 2,00 coffee table floral inlay art black friday gift décor a 6 pack metal plated table locks 1,00 dining training table buckles connectors hardwar summary vat [%] 10% total 09/04/2015 um eacn eacn eacn eacn eacn client: fields, bennett and dodson 4786 atkins way apt. 692 new morganhaven, ky 91602 net price net worth vat [%] gross worth 398,64 797,28 10% 877,01 7 193,76 7 193,76 10% 7 913,14 60,00 300,00 10% 330,00 1 588,00 3 176,00 10% 3 493,60 12,73 1273) 10% 14,00 net worth vat gross worth 11 479,77 1 147,98 12 627,75 $11 479,77 $1 147,98 $ 12 627,75"
batch1-0555.jpg,"Office Supplies, Books & Media","seller: herrera, carney and davis 4952 drew freeway suite 864 port thomas, nc 65821 items no. description qty ils how to win friends & influence 1,00 people 2: arnold ehret rational fasting 5,00 1971 paperback collector's edition a battle of the dum diddys 1,00 (rotten school, no. 12) by r.l. stine 4. michelangelo and the popes 1,00 ceiling by ross king s: cell: a novel by stephen king 4,00 6. the last victim: a true-life 2,00 journey into the mind ae day trading joe ross new hard 1,00 cover english edition summary vat [%] 10% total 07/07/2020 client: patton, terry and franco 2288 conrad rest jamesbury, nc 45127 um net price net worth vat [%] each 6,62 6,62 10% each 6,75 33,75 10% each 4,49 4,49 10% each 4,49 4,49 10% each 4,49 17,96 10% each 4,89 9,78 10% each 125,00 125,00 10% net worth vat 202,09 20,21 $ 202,09 $ 20,21 gross worth 7,28 37,13 4,94 4,94 19,76 10,76 137,50 gross worth 222,30 $ 222,30"
batch1-0556.jpg,Footwear & Athletic Wear,"seller: garcia-olson 0917 whitehead fords apt. 953 north lauriemouth, hi 69746 items no. description qty 1. joma boys youth gol-102 3,00 soccer cleats shoes size 4 white red futbol new 2. egyptian comfort 1800 count 4 5,00 piece bed sheet set deep pocket bed sheets 3: joma boys youth super copa 5,00 102 soccer cleats 2.5 white yellow blue futbol new 4. boys kids printed cotton 5,00 slippers zip fastening 350172494 a timberland boots 5.5y 4,00 6. youth kids boys new balance 2,00 arishi v2 grey/red athletic running shoes size 6.5 m summary vat [%] 10% total 08/10/2020 um eacn eacn eacn eacn eacn eacn client: phillips-bradford 8510 romero isle apt. 679 candiceborough, nh 46744 net price net worth vat [%] 19,99 59,97 10% 22,99 114,95 10% 19,99 99,95 10% 19,68 98,40 10% 22,00 88,00 10% 26,99 53,98 10% net worth vat pila, 25 51,53 $ 515,25 $ 51,53 gross worth 65,97 126,44 109,94 108,24 96,80 59,38 gross worth 566,78 $ 566,78"
batch1-0557.jpg,Books & Media,"seller: powell ltd 29781 winters views apt. 121 brandibury, ks 66651 items no. description qty 1. the trapper's bible: the most 3,00 complete guide on trapping and hunting tips ever ( 2. the fountainhead: 50th 3,00 anniversary edition 3. scottish folklore legends - 3,00 180 rare books on dvd - scotland history mythology 5 4. most famous bracelet in the 3,00 world 5: motorcycle journeys through 4,00 north america : a guide for choosing and planning... 6. evolutionary analysis 4,00 7. seashells of north america: a 4,00 guide to field ident summary vat [%] 10% total 02/25/2020 um eacn eacn eacn eacn eacn eacn eacn client: lee ltd 2723 smith views south joshuafurt, nv 77807 net price net worth vat [%] 13,49 40,47 10% 4,49 13,47 10% 10,95 32,85 10% 20,00 60,00 10% 6,00 24,00 10% 6,43 25,72 10% 4,49 17,96 10% net worth vat 214,47 21,45 $ 214,47 $ 21,45 gross worth 44,52 14,82 36,13 66,00 26,40 28,29 19,76 gross worth 235,92 $ 235,92"
batch1-0558.jpg,Home Furnishings,"seller: ayers-daniels 844 hawkins glens suite 636 barrfurt, pa 67907 items no. description 1. bean bag cover soft cozy sofa seat furniture chair home living room decoration 2. dealer-rita antique rust tree root bark coffe table georgeous nakashima 3: blue shiny stone floral art dinning table top marble kitchen table top 48 inches summary total qty 3,00 1,00 3,00 vat [%] 10% 08/31/2017 client: weber-rodriguez 053 casey stravenue suite 496 south brian, fl 24491 um net price each 99,00 each 2 599,00 each 3 960,00 net worth 14 776,00 $ 14 776,00 net worth 297,00 2 599,00 11 880,00 vat [%] 10% 10% 10% vat 1 477,60 $ 1 477,60 gross worth 326,70 2 858,90 13 068,00 gross worth 16 253,60 $ 16 253,60"
batch1-0559.jpg,"Home Furnishings, Books & Media","seller: client: pacheco-booker 62828 pope shore suite 851 port tinatown, va 96262 items no. description qty um 1. round rug carpet for living 1,00 each room decor faux fur rugs kids room long plush rugs 2. yilong 5.5'x8' handwoven silk 1,00 each area rugs red living room classic carpets 1696 summary vat [%] 10% total brooks, thomas and ho 5542 burton walk east markchester, ma 32632 10% 10% net price net worth vat [%] 9,87 9,87 3 300,00 3 300,00 net worth vat 3 309,87 330,99 $ 3 309,87 $ 330,99 gross worth 10,86 3 630,00 gross worth 3 640,86 $ 3 640,86"
